contig	prodigal	cds	start	end	nothing	strand	unknown	gene_id	A01_r2_seq.txt	A04_r2_seq.txt	A07_r2_seq.txt	B01_r2_seq.txt	B04_r2_seq.txt	B07_r2_seq.txt	C01_r2_seq.txt	C04_r2_seq.txt	C07_r2_seq.txt	D01_r2_seq.txt	D04_r2_seq.txt	D07_r2_seq.txt	E01_r2_seq.txt	E04_r2_seq.txt	E07_r2_seq.txt	F01_r2_seq.txt	F04_r2_seq.txt	F07_r2_seq.txt	G01_r2_seq.txt	G04_r2_seq.txt	G07_r2_seq.txt	H01_r2_seq.txt	H04_r2_seq.txt	H07_r2_seq.txt	A02_r2_seq.txt	A05_r2_seq.txt	A08_r2_seq.txt	B02_r2_seq.txt	B05_r2_seq.txt	B08_r2_seq.txt	C02_r2_seq.txt	C05_r2_seq.txt	C08_r2_seq.txt	D02_r2_seq.txt	D05_r2_seq.txt	D08_r2_seq.txt	E02_r2_seq.txt	E05_r2_seq.txt	F02_r2_seq.txt	F05_r2_seq.txt	G02_r2_seq.txt	G05_r2_seq.txt	H02_r2_seq.txt	H05_r2_seq.txt	A03_r2_seq.txt	A06_r2_seq.txt	B03_r2_seq.txt	B06_r2_seq.txt	C03_r2_seq.txt	C06_r2_seq.txt	D03_r2_seq.txt	D06_r2_seq.txt	E03_r2_seq.txt	E06_r2_seq.txt	F03_r2_seq.txt	F06_r2_seq.txt	G03_r2_seq.txt	G06_r2_seq.txt	H03_r2_seq.txt	H06_r2_seq.txt
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4051814	4052503	.	-	0	"ID=BJEIHDPM_03704;eC_number=4.2.1.17;Name=fadB_1;dbxref=COG:COG1024;gene=fadB_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P94549;locus_tag=BJEIHDPM_03704;product=putative enoyl-CoA hydratase"	0	1	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	2	1	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	2	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4052738	4052896	.	-	0	ID=BJEIHDPM_03705;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03705;product=hypothetical protein	2	1	6	2	3	3	0	0	2	0	1	3	1	3	3	0	2	0	4	1	2	0	0	1	0	2	1	2	3	2	0	0	0	1	0	0	0	1	4	1	1	2	0	1	1	1	2	0	1	0	2	2	0	0	0	0	0	0	2	2
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4053069	4053383	.	+	0	ID=BJEIHDPM_03706;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03706;product=hypothetical protein	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	1	1	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4053387	4053794	.	-	0	ID=BJEIHDPM_03707;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03707;product=hypothetical protein	4	0	8	5	1	6	4	0	1	1	2	4	1	7	1	7	3	9	7	3	6	0	3	6	6	4	4	2	2	7	0	0	0	5	2	4	0	2	3	6	0	3	3	4	5	4	1	5	3	1	1	3	4	2	4	3	4	2	5	4
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4053944	4054108	.	+	0	ID=BJEIHDPM_03708;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03708;product=hypothetical protein	1	1	2	0	1	3	0	0	0	3	1	2	0	6	0	2	0	0	0	0	0	0	1	1	2	0	1	1	0	1	0	0	0	2	2	1	0	3	3	3	2	2	2	3	0	1	1	1	1	0	2	1	0	4	0	0	3	0	2	1
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4054166	4054534	.	-	0	"ID=BJEIHDPM_03709;dbxref=COG:COG3474;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P00082;locus_tag=BJEIHDPM_03709;product=Cytochrome c2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4054693	4055859	.	+	0	"ID=BJEIHDPM_03710;Name=fliU;gene=fliU;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P37587;locus_tag=BJEIHDPM_03710;product=Flagellar biosynthetic protein FliU"	14	3	12	7	4	14	3	0	7	2	3	19	11	7	14	7	8	11	13	5	10	0	8	8	2	8	9	3	7	15	0	0	0	5	7	18	0	4	7	7	12	7	13	4	5	8	5	5	9	6	7	9	11	4	9	7	13	4	4	6
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4056308	4056586	.	+	0	ID=BJEIHDPM_03711;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03711;product=hypothetical protein	2	1	3	1	1	4	0	0	2	3	5	3	4	0	2	1	1	6	0	1	5	0	2	1	1	2	2	5	2	3	0	0	0	2	4	6	0	1	3	1	4	2	2	1	3	1	4	7	2	2	1	3	5	2	2	2	3	4	1	0
utg000001c:1.0-5963307.0_pilon	Aragorn:1.2	tRNA	4056774	4056863	.	-	.	ID=BJEIHDPM_03712;inference=COORDINATES:profile:Aragorn:1.2;locus_tag=BJEIHDPM_03712;product=tRNA-Ser(gga)	0	1	3	1	2	3	1	0	3	1	1	4	0	0	4	2	2	5	2	1	4	0	1	3	1	0	0	0	1	3	0	0	0	3	3	1	0	2	1	3	0	0	0	2	1	0	2	0	1	2	1	1	1	2	1	1	4	2	0	1
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4057064	4057813	.	-	0	"ID=BJEIHDPM_03713;Name=bdcA;dbxref=COG:COG1028;gene=bdcA;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P39333;locus_tag=BJEIHDPM_03713;product=Cyclic-di-GMP-binding biofilm dispersal mediator protein"	3	16	14	5	7	11	7	0	14	7	10	8	4	3	8	4	4	5	6	6	16	0	9	5	3	3	8	5	4	6	0	0	0	11	5	11	0	3	10	8	6	3	5	5	1	8	7	7	6	2	10	7	6	6	4	3	4	5	7	5
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4057962	4058519	.	+	0	"ID=BJEIHDPM_03714;eC_number=3.-.-.-;Name=yecD;dbxref=COG:COG1335;gene=yecD;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0ADI7;locus_tag=BJEIHDPM_03714;product=Isochorismatase family protein YecD"	4	6	8	6	2	8	6	0	8	7	2	5	10	1	3	5	4	4	7	9	2	0	3	7	4	2	7	3	2	10	0	0	0	3	4	3	0	5	7	5	7	5	4	6	8	5	1	3	6	1	2	5	1	5	5	5	3	4	1	5
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4058510	4059238	.	-	0	ID=BJEIHDPM_03715;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03715;product=hypothetical protein	0	1	1	2	0	3	1	0	3	2	2	0	2	1	3	0	3	1	3	3	1	0	3	3	0	1	3	0	1	2	0	0	0	4	1	5	0	3	1	5	0	5	2	1	0	1	2	1	1	5	2	0	3	0	2	3	2	1	0	1
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4059238	4061433	.	-	0	ID=BJEIHDPM_03716;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03716;product=hypothetical protein	7	6	11	5	7	20	14	0	8	12	11	22	14	8	11	12	10	16	9	6	13	0	10	18	6	9	17	10	13	14	0	0	0	14	9	13	0	6	15	16	9	9	10	12	15	7	3	13	10	5	17	13	14	10	13	8	11	8	10	5
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4061499	4064243	.	-	0	"ID=BJEIHDPM_03717;eC_number=3.6.4.-;Name=rapA_2;gene=rapA_2;inference=ab initio prediction:Prodigal:2.6,protein motif:HAMAP:MF_01821;locus_tag=BJEIHDPM_03717;product=RNA polymerase-associated protein RapA"	7	10	10	10	3	8	9	0	6	9	4	18	9	5	12	8	6	16	13	6	13	0	14	15	2	11	8	11	4	21	0	0	0	13	7	8	0	9	8	6	10	10	9	21	6	10	10	9	3	3	6	9	2	1	9	11	10	3	12	8
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4064319	4064843	.	-	0	ID=BJEIHDPM_03718;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03718;product=hypothetical protein	0	0	3	1	1	3	2	0	5	0	2	1	3	0	2	1	0	0	0	2	4	0	0	3	1	1	4	1	4	3	0	0	0	2	3	1	0	2	4	1	2	3	2	2	0	1	2	1	2	0	0	0	2	2	2	4	3	0	2	7
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4064855	4068307	.	-	0	"ID=BJEIHDPM_03719;eC_number=3.6.4.-;Name=mfd;dbxref=COG:COG1197;gene=mfd;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P30958;locus_tag=BJEIHDPM_03719;product=Transcription-repair-coupling factor"	19	12	17	7	9	9	13	0	15	2	15	13	10	8	12	10	6	11	12	12	12	0	9	10	2	8	19	12	14	12	0	0	0	14	8	10	0	10	10	7	8	11	5	10	8	9	14	12	10	10	11	7	9	9	17	9	17	10	11	8
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4068497	4069960	.	+	0	"ID=BJEIHDPM_03720;eC_number=1.2.1.-;Name=gap2;gene=gap2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q02PG5;locus_tag=BJEIHDPM_03720;product=Glyceraldehyde-3-phosphate dehydrogenase-like protein"	3	5	7	9	6	5	5	0	3	6	4	7	4	5	12	5	4	7	5	4	8	0	10	8	7	4	4	6	9	7	0	0	0	7	6	12	0	5	8	7	9	3	4	7	6	8	8	8	6	4	2	3	10	6	9	2	5	7	4	6
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4070133	4071398	.	+	0	"ID=BJEIHDPM_03721;Name=sauU;gene=sauU;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q0K843;locus_tag=BJEIHDPM_03721;product=putative sulfoacetate transporter SauU"	4	4	10	6	10	8	4	0	9	5	5	9	10	10	9	6	4	7	6	8	5	0	9	7	3	5	9	5	9	6	0	0	0	8	10	7	0	9	8	6	7	8	6	8	3	10	6	5	14	5	5	7	7	7	7	4	13	2	7	4
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4071528	4072688	.	+	0	"ID=BJEIHDPM_03722;eC_number=2.7.13.3;Name=bphP_4;gene=bphP_4;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q9HWR3;locus_tag=BJEIHDPM_03722;product=Bacteriophytochrome"	4	5	5	3	5	9	4	0	8	5	3	11	3	4	3	2	6	9	3	3	7	0	10	9	5	5	13	6	7	5	0	0	0	3	5	5	0	2	4	6	3	0	4	3	2	8	7	4	6	5	4	2	4	4	8	1	5	3	6	5
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4072777	4073031	.	+	0	ID=BJEIHDPM_03723;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03723;product=hypothetical protein	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	2	0	0	1	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4073144	4074436	.	-	0	"ID=BJEIHDPM_03724;Name=proP_4;gene=proP_4;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0C0L7;locus_tag=BJEIHDPM_03724;product=Proline/betaine transporter"	6	8	5	4	5	9	4	0	12	5	3	10	4	4	6	6	5	10	3	3	3	0	8	11	2	2	11	8	7	5	0	0	0	6	4	12	0	6	7	4	9	12	4	7	3	5	6	4	7	4	5	11	9	3	8	8	9	4	4	3
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4074933	4075937	.	+	0	"ID=BJEIHDPM_03725;eC_number=2.7.1.180;Name=apbE;dbxref=COG:COG1477;gene=apbE;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:A5F5Y3;locus_tag=BJEIHDPM_03725;product=FAD:protein FMN transferase"	10	11	15	11	11	12	10	0	6	7	8	11	10	10	13	11	16	16	11	8	15	0	7	15	5	8	9	8	7	17	0	0	0	10	3	21	0	4	13	4	13	7	7	10	6	7	5	19	5	7	6	7	10	10	9	8	13	9	9	10
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4076073	4077467	.	+	0	"ID=BJEIHDPM_03726;eC_number=1.6.1.1;Name=sthA;dbxref=COG:COG1249;gene=sthA;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:O05139;locus_tag=BJEIHDPM_03726;product=Soluble pyridine nucleotide transhydrogenase"	9	6	9	9	2	5	12	0	8	4	5	12	6	3	6	9	11	3	11	8	14	0	17	9	4	7	6	9	4	9	0	0	0	10	6	6	0	5	6	8	6	5	5	6	7	6	5	13	5	5	7	7	8	7	5	3	8	5	2	5
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4077510	4078232	.	-	0	"ID=BJEIHDPM_03727;eC_number=3.1.4.46;Name=ugpQ_2;dbxref=COG:COG0584;gene=ugpQ_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P10908;locus_tag=BJEIHDPM_03727;product=Glycerophosphodiester phosphodiesterase%2C cytoplasmic"	3	5	7	3	4	2	1	0	2	2	3	3	4	1	4	4	1	6	3	4	2	0	4	3	3	3	2	7	3	6	0	0	0	2	3	4	0	5	3	7	4	3	2	7	4	1	3	7	4	3	1	4	3	1	3	0	5	1	7	1
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4078288	4078875	.	-	0	ID=BJEIHDPM_03728;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03728;product=hypothetical protein	0	3	2	2	2	2	0	0	0	3	0	1	1	1	1	0	1	2	2	2	4	0	2	1	1	5	2	1	2	3	0	0	0	2	1	4	0	2	1	1	3	3	5	0	0	0	1	1	1	2	2	0	2	0	4	0	2	1	2	2
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4079068	4080228	.	+	0	"ID=BJEIHDPM_03729;Name=lolE_1;dbxref=COG:COG4591;gene=lolE_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P75958;locus_tag=BJEIHDPM_03729;product=Lipoprotein-releasing system transmembrane protein LolE"	5	7	6	1	5	4	1	0	7	0	2	5	3	0	5	3	1	6	4	3	4	0	2	8	1	2	6	3	0	6	0	0	0	8	6	9	0	3	8	4	4	5	4	3	8	3	3	4	4	2	2	2	9	4	3	3	6	2	4	6
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4080221	4080919	.	+	0	"ID=BJEIHDPM_03730;eC_number=3.6.3.-;Name=lolD_1;dbxref=COG:COG1136;gene=lolD_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P75957;locus_tag=BJEIHDPM_03730;product=Lipoprotein-releasing system ATP-binding protein LolD"	10	3	11	4	9	13	5	0	6	3	10	8	2	7	6	3	6	4	6	5	4	0	8	4	4	4	9	11	2	10	0	0	0	5	5	11	0	8	10	7	2	9	4	4	6	6	2	8	9	6	2	8	5	6	13	3	8	4	2	5
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4080982	4082226	.	+	0	"ID=BJEIHDPM_03731;Name=lolE_2;dbxref=COG:COG4591;gene=lolE_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P75958;locus_tag=BJEIHDPM_03731;product=Lipoprotein-releasing system transmembrane protein LolE"	1	1	2	1	0	2	1	0	2	0	0	3	0	1	5	0	0	2	2	0	2	0	3	2	0	0	2	4	0	3	0	0	0	2	2	2	0	0	1	0	1	3	1	0	1	1	3	0	3	0	2	0	1	0	0	1	3	1	1	0
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4082279	4083640	.	-	0	"ID=BJEIHDPM_03732;eC_number=2.7.13.3;Name=cusS_2;dbxref=COG:COG0642;gene=cusS_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P77485;locus_tag=BJEIHDPM_03732;product=Sensor kinase CusS"	8	5	10	1	2	9	5	0	2	4	4	6	4	5	8	2	5	9	5	4	3	1	6	11	1	2	6	7	3	12	0	0	0	4	8	6	0	4	10	7	3	4	3	4	2	4	5	0	4	8	2	6	5	2	2	2	4	2	6	5
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4083637	4084317	.	-	0	"ID=BJEIHDPM_03733;Name=copR;gene=copR;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q02540;locus_tag=BJEIHDPM_03733;product=Transcriptional activator protein CopR"	3	1	3	1	4	3	4	0	2	6	4	3	2	3	4	3	3	4	3	2	1	0	3	5	1	1	2	5	4	1	0	0	0	3	1	6	0	2	2	5	2	1	2	4	3	3	3	2	2	4	0	0	0	3	4	4	0	3	1	3
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4084493	4085323	.	+	0	"ID=BJEIHDPM_03734;eC_number=1.7.1.13;Name=queF;dbxref=COG:COG0780;gene=queF;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q9KTK0;locus_tag=BJEIHDPM_03734;product=NADPH-dependent 7-cyano-7-deazaguanine reductase"	9	4	5	3	2	3	4	0	4	1	3	6	3	4	5	6	3	6	2	3	10	0	6	7	1	5	3	6	4	4	0	0	0	4	3	4	0	4	9	5	6	4	4	7	4	6	4	8	4	1	4	3	7	5	3	3	5	4	4	7
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4085462	4085728	.	-	0	ID=BJEIHDPM_03735;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03735;product=hypothetical protein	6	6	9	4	5	3	6	0	4	5	2	13	7	4	8	8	6	7	2	9	6	0	4	10	4	0	4	1	5	3	0	0	0	4	6	6	0	7	2	2	8	3	5	8	2	3	7	2	5	4	4	6	2	4	10	3	3	6	4	10
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4085832	4086443	.	-	0	"ID=BJEIHDPM_03736;eC_number=3.11.1.1;Name=phnX;dbxref=COG:COG0637;gene=phnX;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q7ZAP3;locus_tag=BJEIHDPM_03736;product=Phosphonoacetaldehyde hydrolase"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4086635	4087336	.	+	0	"ID=BJEIHDPM_03737;Name=mlaA_2;dbxref=COG:COG2853;gene=mlaA_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P76506;locus_tag=BJEIHDPM_03737;product=putative phospholipid-binding lipoprotein MlaA"	0	1	2	1	3	4	1	0	5	4	2	1	1	0	1	3	0	2	1	1	1	0	1	1	2	2	2	4	2	1	0	0	0	1	1	0	0	3	1	2	2	0	0	1	1	0	0	3	1	4	3	0	2	2	0	1	0	0	0	2
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4087415	4087714	.	-	0	ID=BJEIHDPM_03738;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03738;product=hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4087981	4089162	.	+	0	"ID=BJEIHDPM_03739;Name=rssB;dbxref=COG:COG0784;gene=rssB;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0AEV1;locus_tag=BJEIHDPM_03739;product=Regulator of RpoS"	3	6	7	11	9	12	6	0	9	10	2	14	6	3	9	9	9	14	5	5	3	0	8	11	5	7	11	4	3	9	0	0	0	8	5	9	0	3	4	8	7	9	7	7	4	8	2	6	5	3	5	6	6	3	5	4	4	5	7	5
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4089162	4089647	.	+	0	ID=BJEIHDPM_03740;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03740;product=hypothetical protein	7	5	7	2	1	2	5	0	3	4	3	3	2	0	8	1	2	4	2	1	4	0	4	3	2	3	6	2	4	3	0	0	0	1	2	4	0	2	3	3	2	3	1	4	1	1	4	1	3	5	3	2	2	2	1	3	2	1	5	2
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4089726	4090661	.	-	0	"ID=BJEIHDPM_03741;eC_number=2.2.1.2;Name=tal;gene=tal;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:K0BE10;locus_tag=BJEIHDPM_03741;product=Transaldolase"	0	1	2	2	0	0	2	1	2	2	1	1	1	0	3	0	1	3	2	1	0	0	2	3	1	0	1	1	1	2	0	0	0	3	1	0	0	0	0	1	2	1	1	1	4	2	2	1	3	2	3	0	0	1	0	0	2	0	0	2
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4090908	4091387	.	+	0	ID=BJEIHDPM_03742;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03742;product=hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4091456	4093627	.	-	0	"ID=BJEIHDPM_03743;Name=fpvA_1;dbxref=COG:COG4773;gene=fpvA_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P48632;locus_tag=BJEIHDPM_03743;product=Ferripyoverdine receptor"	1	1	6	2	2	0	5	0	0	1	2	2	5	2	4	2	0	5	2	5	5	0	2	1	5	2	2	3	1	3	0	0	0	0	1	2	0	3	2	3	2	4	2	3	3	1	1	0	2	2	2	4	1	1	1	2	1	2	5	4
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4093894	4095135	.	+	0	"ID=BJEIHDPM_03744;eC_number=3.4.17.11;Name=cpg2_2;gene=cpg2_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P06621;locus_tag=BJEIHDPM_03744;product=Carboxypeptidase G2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4095233	4095643	.	+	0	"ID=BJEIHDPM_03745;eC_number=3.4.21.-;Name=umuD;dbxref=COG:COG1974;gene=umuD;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P22493;locus_tag=BJEIHDPM_03745;product=Protein UmuD"	3	0	3	4	3	2	0	0	4	2	0	1	1	1	5	2	3	2	1	2	5	0	0	3	2	1	3	1	1	3	0	0	0	1	4	0	0	2	3	2	2	0	2	2	0	1	2	1	1	2	0	3	1	3	0	1	0	1	2	0
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4095880	4096074	.	+	0	ID=BJEIHDPM_03746;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03746;product=hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4096074	4096355	.	+	0	"ID=BJEIHDPM_03747;Name=relE2;dbxref=COG:COG3668;gene=relE2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q9A5D7;locus_tag=BJEIHDPM_03747;product=Toxin RelE2"	1	2	1	3	1	1	0	0	1	0	1	7	1	0	1	0	0	3	0	0	0	0	0	1	1	0	2	1	4	1	0	0	0	0	1	1	0	0	0	3	0	0	2	0	1	2	1	0	1	1	0	2	0	2	0	0	2	0	0	2
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4096475	4096660	.	-	0	ID=BJEIHDPM_03748;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03748;product=hypothetical protein	1	0	2	0	0	2	1	0	0	0	0	4	0	1	2	0	1	0	1	1	2	0	4	1	0	0	1	2	1	0	0	0	0	1	1	1	0	0	0	1	3	2	2	1	2	0	1	1	0	0	1	0	2	3	0	1	1	1	0	1
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4096838	4097776	.	+	0	"ID=BJEIHDPM_03749;eC_number=1.3.1.-;Name=dusA;dbxref=COG:COG0042;gene=dusA;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P32695;locus_tag=BJEIHDPM_03749;product=tRNA-dihydrouridine(20/20a) synthase"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4097922	4098353	.	+	0	"ID=BJEIHDPM_03750;Name=uspG;dbxref=COG:COG0589;gene=uspG;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P39177;locus_tag=BJEIHDPM_03750;product=Universal stress protein UP12"	11	11	12	9	12	9	8	0	7	4	17	17	15	5	10	12	15	15	13	8	10	0	13	19	5	9	15	10	8	21	0	0	0	16	11	14	0	12	18	14	14	5	13	13	7	10	17	13	12	9	9	9	17	10	10	10	14	6	4	8
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	4098362	4098826	.	-	0	"ID=BJEIHDPM_03751;Name=pleD_6;gene=pleD_6;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:B8GZM2;locus_tag=BJEIHDPM_03751;product=Response regulator PleD"	2	4	3	0	2	4	2	0	2	0	4	5	2	3	2	2	3	2	1	1	1	0	5	5	2	3	2	2	0	4	0	0	0	5	3	4	0	3	1	3	3	2	3	1	1	4	3	1	3	0	3	2	2	2	6	2	0	1	6	1
